country_code,team,team_code,season,year,league_tier,league_games,league_points,group,group_games,group_points,lat,lon
RUS,Dynamo Bryansk,DBR,2024/25,2024,4,18,22,,,,53.3179543283842,34.28671824549
RUS,Volga Ulyanovsk,VOU,2018/19,2018,3,20,33,1,5,4,54.3181192446144,48.3944017725448
RUS,Volga Ulyanovsk,VOU,2019/20,2019,3,17,20,,,,54.3181192446144,48.3944017725448
RUS,Volga Ulyanovsk,VOU,2020/21,2020,3,28,59,,,,54.3181192446144,48.3944017725448
RUS,Volga Ulyanovsk,VOU,2021/22,2021,3,28,62,,,,54.3181192446144,48.3944017725448
RUS,Volga Ulyanovsk,VOU,2022/23,2022,2,34,30,,,,54.3181192446144,48.3944017725448
RUS,Volga Ulyanovsk,VOU,2023/24,2023,3,18,23,,,,54.3181192446144,48.3944017725448
RUS,Volga Ulyanovsk,VOU,2023/24,2023,4,18,23,,,,54.3181192446144,48.3944017725448
RUS,Volga Ulyanovsk,VOU,2024/25,2024,4,18,35,,,,54.3181192446144,48.3944017725448
RUS,Volga Ulyanovsk,VOU,2024/25,2024,3,18,34,,,,54.3181192446144,48.3944017725448
RUS,FK Tyumen,TYM,2018/19,2018,2,38,25,,,,57.1616875932165,65.514052831178
RUS,FK Tyumen,TYM,2019/20,2019,3,17,14,,,,57.1616875932165,65.514052831178
RUS,FK Tyumen,TYM,2020/21,2020,3,28,63,,,,57.1616875932165,65.514052831178
RUS,FK Tyumen,TYM,2021/22,2021,3,28,60,,,,57.1616875932165,65.514052831178
RUS,FK Tyumen,TYM,2022/23,2022,3,22,49,1,5,11,57.1616875932165,65.514052831178
RUS,FK Tyumen,TYM,2023/24,2023,2,34,48,,,,57.1616875932165,65.514052831178
RUS,FK Tyumen,TYM,2024/25,2024,2,34,27,,,,57.1616875932165,65.514052831178
RUS,Chernomorets Novorossiysk,CHN,2018/19,2018,3,28,52,,,,44.7138207874602,37.7793751120433
RUS,Chernomorets Novorossiysk,CHN,2019/20,2019,3,19,33,,,,44.7138207874602,37.7793751120433
RUS,Chernomorets Novorossiysk,CHN,2020/21,2020,3,32,72,,,,44.7138207874602,37.7793751120433
RUS,Chernomorets Novorossiysk,CHN,2021/22,2021,3,32,60,,,,44.7138207874602,37.7793751120433
RUS,Chernomorets Novorossiysk,CHN,2022/23,2022,3,26,63,1,5,9,44.7138207874602,37.7793751120433
RUS,Chernomorets Novorossiysk,CHN,2023/24,2023,2,34,35,,,,44.7138207874602,37.7793751120433
RUS,Chernomorets Novorossiysk,CHN,2024/25,2024,2,34,64,,,,44.7138207874602,37.7793751120433
RUS,FK Leningradets,LNG,2018/19,2018,3,24,37,,,,60.2567805483999,29.6121164437298
RUS,FK Leningradets,LNG,2019/20,2019,3,17,28,,,,60.2567805483999,29.6121164437298
RUS,FK Leningradets,LNG,2020/21,2020,3,30,54,,,,60.2567805483999,29.6121164437298
RUS,FK Leningradets,LNG,2021/22,2021,3,18,40,1,12,18,60.2567805483999,29.6121164437298
RUS,FK Leningradets,LNG,2022/23,2022,3,20,51,1,12,25,60.2567805483999,29.6121164437298
RUS,FK Leningradets,LNG,2023/24,2023,2,34,34,,,,60.2567805483999,29.6121164437298
RUS,FK Leningradets,LNG,2024/25,2024,3,18,28,1,18,27,60.2567805483999,29.6121164437298
RUS,Sibir Novosibirsk,NSK,2018/19,2018,,,,,,,55.0383017874889,82.9250992206526
RUS,Sibir Novosibirsk,NSK,2019/20,2019,3,12,17,,,,55.0383017874889,82.9250992206526
RUS,Sibir Novosibirsk,NSK,2020/21,2020,3,28,58,,,,55.0383017874889,82.9250992206526
RUS,Sibir Novosibirsk,NSK,2021/22,2021,3,28,50,,,,55.0383017874889,82.9250992206526
RUS,Sibir Novosibirsk,NSK,2022/23,2022,3,22,29,1,5,5,55.0383017874889,82.9250992206526
RUS,Sibir Novosibirsk,NSK,2023/24,2023,4,18,35,,,,55.0383017874889,82.9250992206526
RUS,Sibir Novosibirsk,NSK,2023/24,2023,3,18,27,,,,55.0383017874889,82.9250992206526
RUS,Sibir Novosibirsk,NSK,2024/25,2024,3,18,21,,,,55.0383017874889,82.9250992206526
RUS,Sibir Novosibirsk,NSK,2024/25,2024,4,18,35,,,,55.0383017874889,82.9250992206526
RUS,Sokol Saratov,SKL,2018/19,2018,3,26,58,,,,51.5391267509599,45.998605999345
RUS,Sokol Saratov,SKL,2019/20,2019,3,17,37,,,,51.5391267509599,45.998605999345
RUS,Sokol Saratov,SKL,2020/21,2020,3,30,55,,,,51.5391267509599,45.998605999345
RUS,Sokol Saratov,SKL,2021/22,2021,3,20,46,1,12,24,51.5391267509599,45.998605999345
RUS,Sokol Saratov,SKL,2022/23,2022,3,22,43,1,12,19,51.5391267509599,45.998605999345
RUS,Sokol Saratov,SKL,2023/24,2023,2,34,38,,,,51.5391267509599,45.998605999345
RUS,Sokol Saratov,SKL,2024/25,2024,2,34,32,,,,51.5391267509599,45.998605999345
RUS,FK Chelyabinsk,CHB,2018/19,2018,3,20,21,2,8,10,55.1662133932221,61.3760817811067
RUS,FK Chelyabinsk,CHB,2019/20,2019,3,17,36,,,,55.1662133932221,61.3760817811067
RUS,FK Chelyabinsk,CHB,2020/21,2020,3,28,59,,,,55.1662133932221,61.3760817811067
RUS,FK Chelyabinsk,CHB,2021/22,2021,3,28,62,,,,55.1662133932221,61.3760817811067
RUS,FK Chelyabinsk,CHB,2022/23,2022,3,22,39,1,5,2,55.1662133932221,61.3760817811067
RUS,FK Chelyabinsk,CHB,2023/24,2023,3,18,26,1,18,25,55.1662133932221,61.3760817811067
RUS,FK Chelyabinsk,CHB,2024/25,2024,3,18,35,1,18,26,55.1662133932221,61.3760817811067
RUS,Spartak Kostroma,SKT,2018,2018,4,14,19,,,,57.7405309543671,41.0238498880135
RUS,Spartak Kostroma,SKT,2019,2019,4,16,7,,,,57.7405309543671,41.0238498880135
RUS,Spartak Kostroma,SKT,2020,2020,4,16,3,,,,57.7405309543671,41.0238498880135
RUS,Spartak Kostroma,SKT,2021/22,2021,,,,,,,57.7405309543671,41.0238498880135
RUS,Spartak Kostroma,SKT,2022/23,2022,3,20,29,1,12,23,57.7405309543671,41.0238498880135
RUS,Spartak Kostroma,SKT,2023/24,2023,3,18,13,,,,57.7405309543671,41.0238498880135
RUS,Spartak Kostroma,SKT,2023/24,2023,4,18,35,,,,57.7405309543671,41.0238498880135
RUS,Spartak Kostroma,SKT,2024/25,2024,3,18,32,1,18,36,57.7405309543671,41.0238498880135
AZE,Qarabağ FK,QRB,2018/19,2018,1,28,66,,,,40.421268698525,49.9968191434966
AZE,Qarabağ FK,QRB,2019/20,2019,1,20,45,,,,40.421268698525,49.9968191434966
AZE,Qarabağ FK,QRB,2020/21,2020,1,28,57,,,,40.421268698525,49.9968191434966
AZE,Qarabağ FK,QRB,2021/22,2021,1,28,69,,,,40.421268698525,49.9968191434966
AZE,Qarabağ FK,QRB,2022/23,2022,1,36,90,,,,40.421268698525,49.9968191434966
AZE,Qarabağ FK,QRB,2023/24,2023,1,36,83,,,,40.421268698525,49.9968191434966
AZE,Qarabağ FK,QRB,2024/25,2024,1,36,89,,,,40.421268698525,49.9968191434966
AZE,Neftchi Baku,NFB,2018/19,2018,1,28,58,,,,40.4001422919028,49.9438890099044
AZE,Neftchi Baku,NFB,2019/20,2019,1,20,37,,,,40.4001422919028,49.9438890099044
AZE,Neftchi Baku,NFB,2020/21,2020,1,28,59,,,,40.4001422919028,49.9438890099044
AZE,Neftchi Baku,NFB,2021/22,2021,1,28,50,,,,40.4001422919028,49.9438890099044
AZE,Neftchi Baku,NFB,2022/23,2022,1,36,68,,,,40.4001422919028,49.9438890099044
AZE,Neftchi Baku,NFB,2023/24,2023,1,36,56,,,,40.4001422919028,49.9438890099044
AZE,Neftchi Baku,NFB,2024/25,2024,1,36,43,,,,40.4001422919028,49.9438890099044
AZE,Sabah FK,SBH,2018/19,2018,1,28,27,,,,40.4861671432558,49.7663473272177
AZE,Sabah FK,SBH,2019/20,2019,1,20,21,,,,40.4861671432558,49.7663473272177
AZE,Sabah FK,SBH,2020/21,2020,1,28,29,,,,40.4861671432558,49.7663473272177
AZE,Sabah FK,SBH,2021/22,2021,1,28,41,,,,40.4861671432558,49.7663473272177
AZE,Sabah FK,SBH,2022/23,2022,1,36,81,,,,40.4861671432558,49.7663473272177
AZE,Sabah FK,SBH,2023/24,2023,1,36,58,,,,40.4861671432558,49.7663473272177
AZE,Sabah FK,SBH,2024/25,2024,1,36,48,,,,40.4861671432558,49.7663473272177
AZE,Zira FK,ZIR,2018/19,2018,1,28,31,,,,40.3589228346557,50.2931313190731
AZE,Zira FK,ZIR,2019/20,2019,1,20,23,,,,40.3589228346557,50.2931313190731
AZE,Zira FK,ZIR,2020/21,2020,1,28,38,,,,40.3589228346557,50.2931313190731
AZE,Zira FK,ZIR,2021/22,2021,1,28,47,,,,40.3589228346557,50.2931313190731
AZE,Zira FK,ZIR,2022/23,2022,1,36,50,,,,40.3589228346557,50.2931313190731
AZE,Zira FK,ZIR,2023/24,2023,1,36,58,,,,40.3589228346557,50.2931313190731
AZE,Zira FK,ZIR,2024/25,2024,1,36,74,,,,40.3589228346557,50.2931313190731
AZE,Qabala IK,QBL,2018/19,2018,1,28,36,,,,40.9842775664743,47.8331389729498
AZE,Qabala IK,QBL,2019/20,2019,1,20,19,,,,40.9842775664743,47.8331389729498
AZE,Qabala IK,QBL,2020/21,2020,1,28,26,,,,40.9842775664743,47.8331389729498
AZE,Qabala IK,QBL,2021/22,2021,1,28,45,,,,40.9842775664743,47.8331389729498
AZE,Qabala IK,QBL,2022/23,2022,1,36,50,,,,40.9842775664743,47.8331389729498
AZE,Qabala IK,QBL,2023/24,2023,1,36,26,,,,40.9842775664743,47.8331389729498
AZE,Qabala IK,QBL,2024/25,2024,2,27,67,,,,40.9842775664743,47.8331389729498
AZE,Sumqayit FK,SMQ,2018/19,2018,1,28,29,,,,40.6013020900271,49.6747218885513
AZE,Sumqayit FK,SMQ,2019/20,2019,1,20,23,,,,40.6013020900271,49.6747218885513
AZE,Sumqayit FK,SMQ,2020/21,2020,1,28,39,,,,40.6013020900271,49.6747218885513
AZE,Sumqayit FK,SMQ,2021/22,2021,1,28,22,,,,40.6013020900271,49.6747218885513
AZE,Sumqayit FK,SMQ,2022/23,2022,1,36,31,,,,40.6013020900271,49.6747218885513
AZE,Sumqayit FK,SMQ,2023/24,2023,1,36,57,,,,40.6013020900271,49.6747218885513
AZE,Sumqayit FK,SMQ,2024/25,2024,1,36,33,,,,40.6013020900271,49.6747218885513
AZE,Sabail FK,SBL,2018/19,2018,1,28,41,,,,40.3321761913776,49.8177147758751
AZE,Sabail FK,SBL,2019/20,2019,1,20,20,,,,40.3321761913776,49.8177147758751
AZE,Sabail FK,SBL,2020/21,2020,1,28,24,,,,40.3321761913776,49.8177147758751
AZE,Sabail FK,SBL,2021/22,2021,1,28,15,,,,40.3321761913776,49.8177147758751
AZE,Sabail FK,SBL,2022/23,2022,1,36,29,,,,40.3321761913776,49.8177147758751
AZE,Sabail FK,SBL,2023/24,2023,1,36,42,,,,40.3321761913776,49.8177147758751
AZE,Sabail FK,SBL,2024/25,2024,1,36,22,,,,40.3321761913776,49.8177147758751
AZE,Shamakhi FK,SMX,2018/19,2018,1,28,23,,,,40.6406596123197,48.6355005952601
AZE,Shamakhi FK,SMX,2019/20,2019,1,20,30,,,,40.6406596123197,48.6355005952601
AZE,Shamakhi FK,SMX,2020/21,2020,1,28,26,,,,40.6406596123197,48.6355005952601
AZE,Shamakhi FK,SMX,2021/22,2021,1,28,22,,,,40.6406596123197,48.6355005952601
AZE,Shamakhi FK,SMX,2022/23,2022,1,36,25,,,,40.6406596123197,48.6355005952601
AZE,Shamakhi FK,SMX,2023/24,2023,2,27,57,,,,40.6406596123197,48.6355005952601
AZE,Shamakhi FK,SMX,2024/25,2024,1,36,36,,,,40.6406596123197,48.6355005952601
AZE,Turan Tovuz,TUR,2018/19,2018,2,26,20,,,,40.9923376988866,45.6253157535226
AZE,Turan Tovuz,TUR,2019/20,2019,2,12,37,,,,40.9923376988866,45.6253157535226
AZE,Turan Tovuz,TUR,2020/21,2020,2,27,51,,,,40.9923376988866,45.6253157535226
AZE,Turan Tovuz,TUR,2021/22,2021,2,24,30,,,,40.9923376988866,45.6253157535226
AZE,Turan Tovuz,TUR,2022/23,2022,1,36,39,,,,40.9923376988866,45.6253157535226
AZE,Turan Tovuz,TUR,2023/24,2023,1,36,48,,,,40.9923376988866,45.6253157535226
AZE,Turan Tovuz,TUR,2024/25,2024,1,36,55,,,,40.9923376988866,45.6253157535226
AZE,Kapaz PFK,KPZ,2018/19,2018,2,26,22,,,,40.706118719868,46.3619141197346
AZE,Kapaz PFK,KPZ,2019/20,2019,2,12,28,,,,40.706118719868,46.3619141197346
AZE,Kapaz PFK,KPZ,2020/21,2020,2,27,28,,,,40.706118719868,46.3619141197346
AZE,Kapaz PFK,KPZ,2021/22,2021,2,24,36,,,,40.706118719868,46.3619141197346
AZE,Kapaz PFK,KPZ,2022/23,2022,1,36,31,,,,40.706118719868,46.3619141197346
AZE,Kapaz PFK,KPZ,2023/24,2023,1,36,35,,,,40.706118719868,46.3619141197346
AZE,Kapaz PFK,KPZ,2024/25,2024,1,36,32,,,,40.706118719868,46.3619141197346
AZE,MOIK Baku,MOI,2018/19,2018,2,26,65,,,,40.4479713737441,50.0786441072364
AZE,MOIK Baku,MOI,2019/20,2019,2,12,19,,,,40.4479713737441,50.0786441072364
AZE,MOIK Baku,MOI,2020/21,2020,2,27,20,,,,40.4479713737441,50.0786441072364
AZE,MOIK Baku,MOI,2021/22,2021,2,24,36,,,,40.4479713737441,50.0786441072364
AZE,MOIK Baku,MOI,2022/23,2022,2,28,43,,,,40.4479713737441,50.0786441072364
AZE,MOIK Baku,MOI,2023/24,2023,2,27,49,,,,40.4479713737441,50.0786441072364
AZE,MOIK Baku,MOI,2024/25,2024,2,27,30,,,,40.4479713737441,50.0786441072364
AZE,Zaqatala PFK,ZQT,2018/19,2018,2,26,47,,,,41.6393838864208,46.6528513387883
AZE,Zaqatala PFK,ZQT,2019/20,2019,2,12,35,,,,41.6393838864208,46.6528513387883
AZE,Zaqatala PFK,ZQT,2020/21,2020,2,27,56,,,,41.6393838864208,46.6528513387883
AZE,Zaqatala PFK,ZQT,2021/22,2021,2,24,33,,,,41.6393838864208,46.6528513387883
AZE,Zaqatala PFK,ZQT,2022/23,2022,2,28,44,,,,41.6393838864208,46.6528513387883
AZE,Zaqatala PFK,ZQT,2023/24,2023,2,27,31,,,,41.6393838864208,46.6528513387883
AZE,Zaqatala PFK,ZQT,2024/25,2024,2,27,34,,,,41.6393838864208,46.6528513387883
AZE,Qaradağ Lökbatan FK,QRD,2018/19,2018,2,26,30,,,,40.3229916859635,49.7361589819861
AZE,Qaradağ Lökbatan FK,QRD,2019/20,2019,2,18,7,,,,40.3229916859635,49.7361589819861
AZE,Qaradağ Lökbatan FK,QRD,2020/21,2020,2,27,26,,,,40.3229916859635,49.7361589819861
AZE,Qaradağ Lökbatan FK,QRD,2021/22,2021,2,24,55,,,,40.3229916859635,49.7361589819861
AZE,Qaradağ Lökbatan FK,QRD,2022/23,2022,2,28,41,,,,40.3229916859635,49.7361589819861
AZE,Qaradağ Lökbatan FK,QRD,2023/24,2023,2,27,54,,,,40.3229916859635,49.7361589819861
AZE,Qaradağ Lökbatan FK,QRD,2024/25,2024,2,27,23,,,,40.3229916859635,49.7361589819861
AZE,Araz Naxçıvan,ANX,2018/19,2018,,,,,,,39.2193287479312,45.4134026483883
AZE,Araz Naxçıvan,ANX,2019/20,2019,,,,,,,39.2193287479312,45.4134026483883
AZE,Araz Naxçıvan,ANX,2020/21,2020,,,,,,,39.2193287479312,45.4134026483883
AZE,Araz Naxçıvan,ANX,2021/22,2021,,,,,,,39.2193287479312,45.4134026483883
AZE,Araz Naxçıvan,ANX,2022/23,2022,2,28,69,,,,39.2193287479312,45.4134026483883
AZE,Araz Naxçıvan,ANX,2023/24,2023,1,36,36,,,,39.2193287479312,45.4134026483883
AZE,Araz Naxçıvan,ANX,2024/25,2024,1,36,58,,,,39.2193287479312,45.4134026483883
AZE,FK İmişli,IMI,2018/19,2018,,,,,,,39.8508514327133,48.0412612074827
AZE,FK İmişli,IMI,2019/20,2019,,,,,,,39.8508514327133,48.0412612074827
AZE,FK İmişli,IMI,2020/21,2020,,,,,,,39.8508514327133,48.0412612074827
AZE,FK İmişli,IMI,2021/22,2021,,,,,,,39.8508514327133,48.0412612074827
AZE,FK İmişli,IMI,2022/23,2022,2,28,20,,,,39.8508514327133,48.0412612074827
AZE,FK İmişli,IMI,2023/24,2023,2,27,47,,,,39.8508514327133,48.0412612074827
AZE,FK İmişli,IMI,2024/25,2024,2,27,52,,,,39.8508514327133,48.0412612074827
UZB,Pakhtakor Tashkent,PKH,2018,2018,1,22,47,1,10,27,41.3154623246506,69.2602729647103
UZB,Pakhtakor Tashkent,PKH,2019,2019,1,26,69,,,,41.3154623246506,69.2602729647103
UZB,Pakhtakor Tashkent,PKH,2020,2020,1,26,65,,,,41.3154623246506,69.2602729647103
UZB,Pakhtakor Tashkent,PKH,2021,2021,1,26,60,,,,41.3154623246506,69.2602729647103
UZB,Pakhtakor Tashkent,PKH,2022,2022,1,26,54,,,,41.3154623246506,69.2602729647103
UZB,Pakhtakor Tashkent,PKH,2023,2023,1,26,53,,,,41.3154623246506,69.2602729647103
UZB,Pakhtakor Tashkent,PKH,2024,2024,1,26,38,,,,41.3154623246506,69.2602729647103
UZB,Nasaf Qarshi,NSF,2018,2018,1,22,26,2,10,18,38.8382336460971,65.8135579278239
UZB,Nasaf Qarshi,NSF,2019,2019,1,26,33,,,,38.8382336460971,65.8135579278239
UZB,Nasaf Qarshi,NSF,2020,2020,1,26,53,,,,38.8382336460971,65.8135579278239
UZB,Nasaf Qarshi,NSF,2021,2021,1,26,45,,,,38.8382336460971,65.8135579278239
UZB,Nasaf Qarshi,NSF,2022,2022,1,26,49,,,,38.8382336460971,65.8135579278239
UZB,Nasaf Qarshi,NSF,2023,2023,1,26,48,,,,38.8382336460971,65.8135579278239
UZB,Nasaf Qarshi,NSF,2024,2024,1,26,52,,,,38.8382336460971,65.8135579278239
UZB,OKMK Olmaliq,OKM,2018,2018,1,22,26,2,10,11,40.8460378478216,69.6126758690637
UZB,OKMK Olmaliq,OKM,2019,2019,1,26,32,,,,40.8460378478216,69.6126758690637
UZB,OKMK Olmaliq,OKM,2020,2020,1,26,49,,,,40.8460378478216,69.6126758690637
UZB,OKMK Olmaliq,OKM,2021,2021,1,26,47,,,,40.8460378478216,69.6126758690637
UZB,OKMK Olmaliq,OKM,2022,2022,1,26,44,,,,40.8460378478216,69.6126758690637
UZB,OKMK Olmaliq,OKM,2023,2023,1,26,46,,,,40.8460378478216,69.6126758690637
UZB,OKMK Olmaliq,OKM,2024,2024,1,26,47,,,,40.8460378478216,69.6126758690637
UZB,Navbahor Namangan,NAV,2018,2018,1,22,37,1,10,12,40.9996134916113,71.5938218476137
UZB,Navbahor Namangan,NAV,2019,2019,1,26,32,,,,40.9996134916113,71.5938218476137
UZB,Navbahor Namangan,NAV,2020,2020,1,26,35,,,,40.9996134916113,71.5938218476137
UZB,Navbahor Namangan,NAV,2021,2021,1,26,39,,,,40.9996134916113,71.5938218476137
UZB,Navbahor Namangan,NAV,2022,2022,1,26,53,,,,40.9996134916113,71.5938218476137
UZB,Navbahor Namangan,NAV,2023,2023,1,26,47,,,,40.9996134916113,71.5938218476137
UZB,Navbahor Namangan,NAV,2024,2024,1,26,43,,,,40.9996134916113,71.5938218476137
UZB,Bunyodkor Tashkent,BUN,2018,2018,1,22,40,1,10,13,41.2797355285876,69.2125959019835
UZB,Bunyodkor Tashkent,BUN,2019,2019,1,26,43,,,,41.2797355285876,69.2125959019835
UZB,Bunyodkor Tashkent,BUN,2020,2020,1,26,43,,,,41.2797355285876,69.2125959019835
UZB,Bunyodkor Tashkent,BUN,2021,2021,1,26,45,,,,41.2797355285876,69.2125959019835
UZB,Bunyodkor Tashkent,BUN,2022,2022,1,26,34,,,,41.2797355285876,69.2125959019835
UZB,Bunyodkor Tashkent,BUN,2023,2023,1,26,37,,,,41.2797355285876,69.2125959019835
UZB,Bunyodkor Tashkent,BUN,2024,2024,1,26,30,,,,41.2797355285876,69.2125959019835
UZB,Sogdiana Jizzakh,SOG,2018,2018,1,22,17,2,10,15,40.1149441535093,67.8287076788217
UZB,Sogdiana Jizzakh,SOG,2019,2019,1,26,40,,,,40.1149441535093,67.8287076788217
UZB,Sogdiana Jizzakh,SOG,2020,2020,1,26,38,,,,40.1149441535093,67.8287076788217
UZB,Sogdiana Jizzakh,SOG,2021,2021,1,26,47,,,,40.1149441535093,67.8287076788217
UZB,Sogdiana Jizzakh,SOG,2022,2022,1,26,34,,,,40.1149441535093,67.8287076788217
UZB,Sogdiana Jizzakh,SOG,2023,2023,1,26,27,,,,40.1149441535093,67.8287076788217
UZB,Sogdiana Jizzakh,SOG,2024,2024,1,26,43,,,,40.1149441535093,67.8287076788217
UZB,Metallurg Bekabad,MTB,2018,2018,1,22,33,1,10,10,40.2298661055495,69.2701783512441
UZB,Metallurg Bekabad,MTB,2019,2019,1,26,35,,,,40.2298661055495,69.2701783512441
UZB,Metallurg Bekabad,MTB,2020,2020,1,26,36,,,,40.2298661055495,69.2701783512441
UZB,Metallurg Bekabad,MTB,2021,2021,1,26,25,,,,40.2298661055495,69.2701783512441
UZB,Metallurg Bekabad,MTB,2022,2022,1,26,32,,,,40.2298661055495,69.2701783512441
UZB,Metallurg Bekabad,MTB,2023,2023,1,26,30,,,,40.2298661055495,69.2701783512441
UZB,Metallurg Bekabad,MTB,2024,2024,1,26,23,,,,40.2298661055495,69.2701783512441
UZB,Lokomotiv Tashkent,LKT,2018,2018,1,22,40,1,10,28,41.3611703693783,69.3948437186714
UZB,Lokomotiv Tashkent,LKT,2019,2019,1,26,49,,,,41.3611703693783,69.3948437186714
UZB,Lokomotiv Tashkent,LKT,2020,2020,1,26,35,,,,41.3611703693783,69.3948437186714
UZB,Lokomotiv Tashkent,LKT,2021,2021,1,26,39,,,,41.3611703693783,69.3948437186714
UZB,Lokomotiv Tashkent,LKT,2022,2022,1,26,24,,,,41.3611703693783,69.3948437186714
UZB,Lokomotiv Tashkent,LKT,2023,2023,2,20,48,,,,41.3611703693783,69.3948437186714
UZB,Lokomotiv Tashkent,LKT,2024,2024,1,26,21,,,,41.3611703693783,69.3948437186714
UZB,Qizilqum Zarafshon,QZL,2018,2018,1,22,23,2,10,12,40.1167476421224,65.3843786282348
UZB,Qizilqum Zarafshon,QZL,2019,2019,1,26,24,,,,40.1167476421224,65.3843786282348
UZB,Qizilqum Zarafshon,QZL,2020,2020,1,26,25,,,,40.1167476421224,65.3843786282348
UZB,Qizilqum Zarafshon,QZL,2021,2021,1,26,31,,,,40.1167476421224,65.3843786282348
UZB,Qizilqum Zarafshon,QZL,2022,2022,1,26,39,,,,40.1167476421224,65.3843786282348
UZB,Qizilqum Zarafshon,QZL,2023,2023,1,26,25,,,,40.1167476421224,65.3843786282348
UZB,Qizilqum Zarafshon,QZL,2024,2024,1,26,27,,,,40.1167476421224,65.3843786282348
UZB,Surkhon Termiz,SRX,2018,2018,2,32,53,,,,37.2410691315164,67.304271054267
UZB,Surkhon Termiz,SRX,2019,2019,1,26,35,,,,37.2410691315164,67.304271054267
UZB,Surkhon Termiz,SRX,2020,2020,1,26,17,,,,37.2410691315164,67.304271054267
UZB,Surkhon Termiz,SRX,2021,2021,1,26,25,,,,37.2410691315164,67.304271054267
UZB,Surkhon Termiz,SRX,2022,2022,1,26,26,,,,37.2410691315164,67.304271054267
UZB,Surkhon Termiz,SRX,2023,2023,1,26,40,,,,37.2410691315164,67.304271054267
UZB,Surkhon Termiz,SRX,2024,2024,1,26,36,,,,37.2410691315164,67.304271054267
UZB,FK Kokand 1912,QQN,2018,2018,1,22,28,2,10,15,40.5468671410016,70.939876106117
UZB,FK Kokand 1912,QQN,2019,2019,1,26,35,,,,40.5468671410016,70.939876106117
UZB,FK Kokand 1912,QQN,2020,2020,1,26,17,,,,40.5468671410016,70.939876106117
UZB,FK Kokand 1912,QQN,2021,2021,1,26,25,,,,40.5468671410016,70.939876106117
UZB,FK Kokand 1912,QQN,2022,2022,1,26,26,,,,40.5468671410016,70.939876106117
UZB,FK Kokand 1912,QQN,2023,2023,2,20,40,,,,40.5468671410016,70.939876106117
UZB,FK Kokand 1912,QQN,2024,2024,2,28,46,,,,40.5468671410016,70.939876106117
UZB,FC Andijan,AND,2018,2018,2,32,63,,,,40.8136267535511,72.3291614537084
UZB,FC Andijan,AND,2019,2019,1,26,28,,,,40.8136267535511,72.3291614537084
UZB,FC Andijan,AND,2020,2020,1,26,16,,,,40.8136267535511,72.3291614537084
UZB,FC Andijan,AND,2021,2021,1,26,19,,,,40.8136267535511,72.3291614537084
UZB,FC Andijan,AND,2022,2022,2,18,43,1,8,14,40.8136267535511,72.3291614537084
UZB,FC Andijan,AND,2023,2023,1,26,40,,,,40.8136267535511,72.3291614537084
UZB,FC Andijan,AND,2024,2024,1,26,30,,,,40.8136267535511,72.3291614537084
UZB,FC Neftchi Fergana,NFF,2018,2018,1,22,15,2,10,11,40.3905200973146,71.7497268780129
UZB,FC Neftchi Fergana,NFF,2019,2019,2,28,48,,,,40.3905200973146,71.7497268780129
UZB,FC Neftchi Fergana,NFF,2020,2020,2,14,28,1,6,9,40.3905200973146,71.7497268780129
UZB,FC Neftchi Fergana,NFF,2021,2021,2,14,34,1,6,11,40.3905200973146,71.7497268780129
UZB,FC Neftchi Fergana,NFF,2022,2022,1,26,32,,,,40.3905200973146,71.7497268780129
UZB,FC Neftchi Fergana,NFF,2023,2023,1,26,45,,,,40.3905200973146,71.7497268780129
UZB,FC Neftchi Fergana,NFF,2024,2024,1,26,43,,,,40.3905200973146,71.7497268780129
UZB,Mashal Mubarek,MSH,2018,2018,2,32,63,,,,39.2589075502733,65.1707868723837
UZB,Mashal Mubarek,MSH,2019,2019,2,28,55,,,,39.2589075502733,65.1707868723837
UZB,Mashal Mubarek,MSH,2020,2020,1,26,29,,,,39.2589075502733,65.1707868723837
UZB,Mashal Mubarek,MSH,2021,2021,1,26,23,,,,39.2589075502733,65.1707868723837
UZB,Mashal Mubarek,MSH,2022,2022,2,18,28,1,8,5,39.2589075502733,65.1707868723837
UZB,Mashal Mubarek,MSH,2023,2023,2,20,34,,,,39.2589075502733,65.1707868723837
UZB,Mashal Mubarek,MSH,2024,2024,2,28,56,,,,39.2589075502733,65.1707868723837
UZB,FC Buxoro,BUX,2018,2018,1,22,32,1,10,3,39.7685406839829,64.4257621423104
UZB,FC Buxoro,BUX,2019,2019,1,26,24,,,,39.7685406839829,64.4257621423104
UZB,FC Buxoro,BUX,2020,2020,1,26,14,,,,39.7685406839829,64.4257621423104
UZB,FC Buxoro,BUX,2021,2021,2,14,24,1,6,7,39.7685406839829,64.4257621423104
UZB,FC Buxoro,BUX,2022,2022,2,18,33,1,8,17,39.7685406839829,64.4257621423104
UZB,FC Buxoro,BUX,2023,2023,1,26,15,,,,39.7685406839829,64.4257621423104
UZB,FC Buxoro,BUX,2024,2024,2,28,52,,,,39.7685406839829,64.4257621423104
UZB,Dinamo Samarqand,DSQ,2018,2018,2,32,52,,,,39.6589717540972,66.9486540705845
UZB,Dinamo Samarqand,DSQ,2019,2019,1,26,24,,,,39.6589717540972,66.9486540705845
UZB,Dinamo Samarqand,DSQ,2020,2020,2,14,22,1,6,10,39.6589717540972,66.9486540705845
UZB,Dinamo Samarqand,DSQ,2021,2021,2,14,28,1,6,7,39.6589717540972,66.9486540705845
